year,reporter,reporter_iso,partner,partner_iso,product,trade_flow,trade_value,currency
2024,France,FRA,United States,USA,Metals & Metal Products,Export,2.293,USD
2024,France,FRA,United States,USA,Metals & Metal Products,Import,2.263,USD
2024,France,FRA,United States,USA,Textiles & Apparel,Export,1.914,USD
2024,France,FRA,United States,USA,Textiles & Apparel,Import,1.906,USD
2024,France,FRA,United States,USA,Plastics & Rubber,Export,2.183,USD
2024,France,FRA,United States,USA,Plastics & Rubber,Import,2.405,USD
2024,France,FRA,United States,USA,Precision Instruments & Medical Devices,Export,1.999,USD
2024,France,FRA,United States,USA,Precision Instruments & Medical Devices,Import,1.929,USD
2024,France,FRA,China,CHN,Machinery & Electrical Equipment,Export,2.255,USD
2024,France,FRA,China,CHN,Machinery & Electrical Equipment,Import,3.97,USD
2024,France,FRA,China,CHN,Electronics & Optical Products,Export,1.86,USD
2024,France,FRA,China,CHN,Electronics & Optical Products,Import,3.525,USD
2024,France,FRA,China,CHN,Automotive & Transport Vehicles,Export,2.12,USD
2024,France,FRA,China,CHN,Automotive & Transport Vehicles,Import,1.833,USD
2024,France,FRA,China,CHN,Mineral Fuels & Petroleum,Export,1.613,USD
2024,France,FRA,China,CHN,Mineral Fuels & Petroleum,Import,2.035,USD
2024,France,FRA,China,CHN,Chemicals & Pharmaceuticals,Export,1.809,USD
2024,France,FRA,China,CHN,Chemicals & Pharmaceuticals,Import,1.821,USD
2024,France,FRA,China,CHN,Agricultural & Food Products,Export,1.931,USD
2024,France,FRA,China,CHN,Agricultural & Food Products,Import,2.116,USD
2024,France,FRA,China,CHN,Metals & Metal Products,Export,1.773,USD
2024,France,FRA,China,CHN,Metals & Metal Products,Import,1.621,USD
2024,France,FRA,China,CHN,Textiles & Apparel,Export,1.888,USD
2024,France,FRA,China,CHN,Textiles & Apparel,Import,2.881,USD
2024,France,FRA,China,CHN,Plastics & Rubber,Export,2.101,USD
2024,France,FRA,China,CHN,Plastics & Rubber,Import,2.305,USD
2024,France,FRA,China,CHN,Precision Instruments & Medical Devices,Export,2.071,USD
2024,France,FRA,China,CHN,Precision Instruments & Medical Devices,Import,1.772,USD
2024,France,FRA,Germany,DEU,Machinery & Electrical Equipment,Export,0.984,USD
2024,France,FRA,Germany,DEU,Machinery & Electrical Equipment,Import,2.114,USD
2024,France,FRA,Germany,DEU,Electronics & Optical Products,Export,1.002,USD
2024,France,FRA,Germany,DEU,Electronics & Optical Products,Import,1.043,USD
2024,France,FRA,Germany,DEU,Automotive & Transport Vehicles,Export,0.946,USD
2024,France,FRA,Germany,DEU,Automotive & Transport Vehicles,Import,3.134,USD
2024,France,FRA,Germany,DEU,Mineral Fuels & Petroleum,Export,1.301,USD
2024,France,FRA,Germany,DEU,Mineral Fuels & Petroleum,Import,1.179,USD
2024,France,FRA,Germany,DEU,Chemicals & Pharmaceuticals,Export,0.93,USD
2024,France,FRA,Germany,DEU,Chemicals & Pharmaceuticals,Import,2.276,USD
2024,France,FRA,Germany,DEU,Agricultural & Food Products,Export,0.93,USD
2024,France,FRA,Germany,DEU,Agricultural & Food Products,Import,0.95,USD
2024,France,FRA,Germany,DEU,Metals & Metal Products,Export,1.049,USD
2024,France,FRA,Germany,DEU,Metals & Metal Products,Import,1.096,USD
2024,France,FRA,Germany,DEU,Textiles & Apparel,Export,1.061,USD
2024,France,FRA,Germany,DEU,Textiles & Apparel,Import,0.976,USD
2024,France,FRA,Germany,DEU,Plastics & Rubber,Export,0.952,USD
2024,France,FRA,Germany,DEU,Plastics & Rubber,Import,1.289,USD
2024,France,FRA,Germany,DEU,Precision Instruments & Medical Devices,Export,1.066,USD
2024,France,FRA,Germany,DEU,Precision Instruments & Medical Devices,Import,1.0,USD
2024,France,FRA,Japan,JPN,Machinery & Electrical Equipment,Export,0.714,USD
2024,France,FRA,Japan,JPN,Machinery & Electrical Equipment,Import,1.052,USD
2024,France,FRA,Japan,JPN,Electronics & Optical Products,Export,0.746,USD
2024,France,FRA,Japan,JPN,Electronics & Optical Products,Import,1.097,USD
2024,France,FRA,Japan,JPN,Automotive & Transport Vehicles,Export,0.746,USD
2024,France,FRA,Japan,JPN,Automotive & Transport Vehicles,Import,1.65,USD
2024,France,FRA,Japan,JPN,Mineral Fuels & Petroleum,Export,0.806,USD
2024,France,FRA,Japan,JPN,Mineral Fuels & Petroleum,Import,0.64,USD
2024,France,FRA,Japan,JPN,Chemicals & Pharmaceuticals,Export,0.707,USD
2024,France,FRA,Japan,JPN,Chemicals & Pharmaceuticals,Import,0.85,USD
2024,France,FRA,Japan,JPN,Agricultural & Food Products,Export,0.783,USD
2024,France,FRA,Japan,JPN,Agricultural & Food Products,Import,0.854,USD
2024,France,FRA,Japan,JPN,Metals & Metal Products,Export,0.84,USD
2024,France,FRA,Japan,JPN,Metals & Metal Products,Import,0.749,USD
2024,France,FRA,Japan,JPN,Textiles & Apparel,Export,0.65,USD
2024,France,FRA,Japan,JPN,Textiles & Apparel,Import,0.791,USD
2024,France,FRA,Japan,JPN,Plastics & Rubber,Export,0.774,USD
2024,France,FRA,Japan,JPN,Plastics & Rubber,Import,0.743,USD
2024,France,FRA,Japan,JPN,Precision Instruments & Medical Devices,Export,0.774,USD
2024,France,FRA,Japan,JPN,Precision Instruments & Medical Devices,Import,0.75,USD
2024,France,FRA,India,IND,Machinery & Electrical Equipment,Export,0.661,USD
2024,France,FRA,India,IND,Machinery & Electrical Equipment,Import,0.634,USD
2024,France,FRA,India,IND,Electronics & Optical Products,Export,0.536,USD
2024,France,FRA,India,IND,Electronics & Optical Products,Import,0.752,USD
2024,France,FRA,India,IND,Automotive & Transport Vehicles,Export,0.752,USD
2024,France,FRA,India,IND,Automotive & Transport Vehicles,Import,0.681,USD
2024,France,FRA,India,IND,Mineral Fuels & Petroleum,Export,0.595,USD
2024,France,FRA,India,IND,Mineral Fuels & Petroleum,Import,0.798,USD
2024,France,FRA,India,IND,Chemicals & Pharmaceuticals,Export,0.525,USD
2024,France,FRA,India,IND,Chemicals & Pharmaceuticals,Import,0.979,USD
2024,France,FRA,India,IND,Agricultural & Food Products,Export,0.619,USD
2024,France,FRA,India,IND,Agricultural & Food Products,Import,0.976,USD
2024,France,FRA,India,IND,Metals & Metal Products,Export,0.594,USD
2024,France,FRA,India,IND,Metals & Metal Products,Import,0.992,USD
2024,France,FRA,India,IND,Textiles & Apparel,Export,0.776,USD
2024,France,FRA,India,IND,Textiles & Apparel,Import,1.1,USD
2024,France,FRA,India,IND,Plastics & Rubber,Export,0.647,USD
2024,France,FRA,India,IND,Plastics & Rubber,Import,0.785,USD
2024,France,FRA,India,IND,Precision Instruments & Medical Devices,Export,0.769,USD
2024,France,FRA,India,IND,Precision Instruments & Medical Devices,Import,0.617,USD
2024,France,FRA,United Kingdom,GBR,Machinery & Electrical Equipment,Export,0.571,USD
2024,France,FRA,United Kingdom,GBR,Machinery & Electrical Equipment,Import,0.551,USD
2024,France,FRA,United Kingdom,GBR,Electronics & Optical Products,Export,0.53,USD
2024,France,FRA,United Kingdom,GBR,Electronics & Optical Products,Import,0.605,USD
2024,France,FRA,United Kingdom,GBR,Automotive & Transport Vehicles,Export,0.576,USD
2024,France,FRA,United Kingdom,GBR,Automotive & Transport Vehicles,Import,0.675,USD
2024,France,FRA,United Kingdom,GBR,Mineral Fuels & Petroleum,Export,0.55,USD
2024,France,FRA,United Kingdom,GBR,Mineral Fuels & Petroleum,Import,0.673,USD
2024,France,FRA,United Kingdom,GBR,Chemicals & Pharmaceuticals,Export,0.563,USD
2024,France,FRA,United Kingdom,GBR,Chemicals & Pharmaceuticals,Import,0.638,USD
2024,France,FRA,United Kingdom,GBR,Agricultural & Food Products,Export,0.649,USD
2024,France,FRA,United Kingdom,GBR,Agricultural & Food Products,Import,0.657,USD
2024,France,FRA,United Kingdom,GBR,Metals & Metal Products,Export,0.535,USD
2024,France,FRA,United Kingdom,GBR,Metals & Metal Products,Import,0.561,USD
2024,France,FRA,United Kingdom,GBR,Textiles & Apparel,Export,0.552,USD
2024,France,FRA,United Kingdom,GBR,Textiles & Apparel,Import,0.634,USD
2024,France,FRA,United Kingdom,GBR,Plastics & Rubber,Export,0.511,USD
2024,France,FRA,United Kingdom,GBR,Plastics & Rubber,Import,0.619,USD
2024,France,FRA,United Kingdom,GBR,Precision Instruments & Medical Devices,Export,0.513,USD
2024,France,FRA,United Kingdom,GBR,Precision Instruments & Medical Devices,Import,0.575,USD
2024,France,FRA,South Korea,KOR,Machinery & Electrical Equipment,Export,0.595,USD
2024,France,FRA,South Korea,KOR,Machinery & Electrical Equipment,Import,0.534,USD
2024,France,FRA,South Korea,KOR,Electronics & Optical Products,Export,0.505,USD
2024,France,FRA,South Korea,KOR,Electronics & Optical Products,Import,1.448,USD
2024,France,FRA,South Korea,KOR,Automotive & Transport Vehicles,Export,0.607,USD
2024,France,FRA,South Korea,KOR,Automotive & Transport Vehicles,Import,0.898,USD
2024,France,FRA,South Korea,KOR,Mineral Fuels & Petroleum,Export,0.509,USD
2024,France,FRA,South Korea,KOR,Mineral Fuels & Petroleum,Import,0.584,USD
2024,France,FRA,South Korea,KOR,Chemicals & Pharmaceuticals,Export,0.656,USD
2024,France,FRA,South Korea,KOR,Chemicals & Pharmaceuticals,Import,0.686,USD
2024,France,FRA,South Korea,KOR,Agricultural & Food Products,Export,0.588,USD
2024,France,FRA,South Korea,KOR,Agricultural & Food Products,Import,0.643,USD
2024,France,FRA,South Korea,KOR,Metals & Metal Products,Export,0.545,USD
2024,France,FRA,South Korea,KOR,Metals & Metal Products,Import,0.513,USD
2024,France,FRA,South Korea,KOR,Textiles & Apparel,Export,0.59,USD
2024,France,FRA,South Korea,KOR,Textiles & Apparel,Import,0.45,USD
2024,France,FRA,South Korea,KOR,Plastics & Rubber,Export,0.522,USD
2024,France,FRA,South Korea,KOR,Plastics & Rubber,Import,0.5,USD
2024,France,FRA,South Korea,KOR,Precision Instruments & Medical Devices,Export,0.492,USD
2024,France,FRA,South Korea,KOR,Precision Instruments & Medical Devices,Import,0.483,USD
2024,France,FRA,Italy,ITA,Machinery & Electrical Equipment,Export,0.539,USD
2024,France,FRA,Italy,ITA,Machinery & Electrical Equipment,Import,0.581,USD
2024,France,FRA,Italy,ITA,Electronics & Optical Products,Export,0.469,USD
2024,France,FRA,Italy,ITA,Electronics & Optical Products,Import,0.403,USD
2024,France,FRA,Italy,ITA,Automotive & Transport Vehicles,Export,0.535,USD
2024,France,FRA,Italy,ITA,Automotive & Transport Vehicles,Import,0.499,USD
2024,France,FRA,Italy,ITA,Mineral Fuels & Petroleum,Export,0.536,USD
2024,France,FRA,Italy,ITA,Mineral Fuels & Petroleum,Import,0.521,USD
2024,France,FRA,Italy,ITA,Chemicals & Pharmaceuticals,Export,0.572,USD
2024,France,FRA,Italy,ITA,Chemicals & Pharmaceuticals,Import,0.421,USD
2024,France,FRA,Italy,ITA,Agricultural & Food Products,Export,0.427,USD
2024,France,FRA,Italy,ITA,Agricultural & Food Products,Import,0.461,USD
2024,France,FRA,Italy,ITA,Metals & Metal Products,Export,0.49,USD
2024,France,FRA,Italy,ITA,Metals & Metal Products,Import,0.576,USD
2024,France,FRA,Italy,ITA,Textiles & Apparel,Export,0.572,USD
2024,France,FRA,Italy,ITA,Textiles & Apparel,Import,0.565,USD
2024,France,FRA,Italy,ITA,Plastics & Rubber,Export,0.437,USD
2024,France,FRA,Italy,ITA,Plastics & Rubber,Import,0.537,USD
2024,France,FRA,Italy,ITA,Precision Instruments & Medical Devices,Export,0.469,USD
2024,France,FRA,Italy,ITA,Precision Instruments & Medical Devices,Import,0.577,USD
2024,France,FRA,Canada,CAN,Machinery & Electrical Equipment,Export,0.454,USD
2024,France,FRA,Canada,CAN,Machinery & Electrical Equipment,Import,0.439,USD
2024,France,FRA,Canada,CAN,Electronics & Optical Products,Export,0.583,USD
2024,France,FRA,Canada,CAN,Electronics & Optical Products,Import,0.557,USD
2024,France,FRA,Canada,CAN,Automotive & Transport Vehicles,Export,0.578,USD
2024,France,FRA,Canada,CAN,Automotive & Transport Vehicles,Import,0.442,USD
2024,France,FRA,Canada,CAN,Mineral Fuels & Petroleum,Export,0.591,USD
2024,France,FRA,Canada,CAN,Mineral Fuels & Petroleum,Import,0.549,USD
2024,France,FRA,Canada,CAN,Chemicals & Pharmaceuticals,Export,0.543,USD
2024,France,FRA,Canada,CAN,Chemicals & Pharmaceuticals,Import,0.529,USD
2024,France,FRA,Canada,CAN,Agricultural & Food Products,Export,0.567,USD
2024,France,FRA,Canada,CAN,Agricultural & Food Products,Import,0.495,USD
2024,France,FRA,Canada,CAN,Metals & Metal Products,Export,0.437,USD
2024,France,FRA,Canada,CAN,Metals & Metal Products,Import,0.52,USD
2024,France,FRA,Canada,CAN,Textiles & Apparel,Export,0.563,USD
2024,France,FRA,Canada,CAN,Textiles & Apparel,Import,0.441,USD
2024,France,FRA,Canada,CAN,Plastics & Rubber,Export,0.456,USD
2024,France,FRA,Canada,CAN,Plastics & Rubber,Import,0.553,USD
2024,France,FRA,Canada,CAN,Precision Instruments & Medical Devices,Export,0.465,USD
2024,France,FRA,Canada,CAN,Precision Instruments & Medical Devices,Import,0.445,USD
2024,France,FRA,Brazil,BRA,Machinery & Electrical Equipment,Export,0.379,USD
2024,France,FRA,Brazil,BRA,Machinery & Electrical Equipment,Import,0.283,USD
2024,France,FRA,Brazil,BRA,Electronics & Optical Products,Export,0.307,USD
2024,France,FRA,Brazil,BRA,Electronics & Optical Products,Import,0.319,USD
2024,France,FRA,Brazil,BRA,Automotive & Transport Vehicles,Export,0.325,USD
2024,France,FRA,Brazil,BRA,Automotive & Transport Vehicles,Import,0.31,USD
2024,France,FRA,Brazil,BRA,Mineral Fuels & Petroleum,Export,0.382,USD
2024,France,FRA,Brazil,BRA,Mineral Fuels & Petroleum,Import,0.628,USD
2024,France,FRA,Brazil,BRA,Chemicals & Pharmaceuticals,Export,0.31,USD
2024,France,FRA,Brazil,BRA,Chemicals & Pharmaceuticals,Import,0.309,USD
2024,France,FRA,Brazil,BRA,Agricultural & Food Products,Export,0.328,USD
2024,France,FRA,Brazil,BRA,Agricultural & Food Products,Import,0.854,USD
2024,France,FRA,Brazil,BRA,Metals & Metal Products,Export,0.384,USD
2024,France,FRA,Brazil,BRA,Metals & Metal Products,Import,0.583,USD
2024,France,FRA,Brazil,BRA,Textiles & Apparel,Export,0.354,USD
2024,France,FRA,Brazil,BRA,Textiles & Apparel,Import,0.364,USD
2024,France,FRA,Brazil,BRA,Plastics & Rubber,Export,0.371,USD
2024,France,FRA,Brazil,BRA,Plastics & Rubber,Import,0.284,USD
2024,France,FRA,Brazil,BRA,Precision Instruments & Medical Devices,Export,0.333,USD
2024,France,FRA,Brazil,BRA,Precision Instruments & Medical Devices,Import,0.273,USD
2024,France,FRA,Australia,AUS,Machinery & Electrical Equipment,Export,0.414,USD
2024,France,FRA,Australia,AUS,Machinery & Electrical Equipment,Import,0.367,USD
2024,France,FRA,Australia,AUS,Electronics & Optical Products,Export,0.319,USD
2024,France,FRA,Australia,AUS,Electronics & Optical Products,Import,0.401,USD
2024,France,FRA,Australia,AUS,Automotive & Transport Vehicles,Export,0.344,USD
2024,France,FRA,Australia,AUS,Automotive & Transport Vehicles,Import,0.312,USD
2024,France,FRA,Australia,AUS,Mineral Fuels & Petroleum,Export,0.363,USD
2024,France,FRA,Australia,AUS,Mineral Fuels & Petroleum,Import,0.924,USD
2024,France,FRA,Australia,AUS,Chemicals & Pharmaceuticals,Export,0.435,USD
2024,France,FRA,Australia,AUS,Chemicals & Pharmaceuticals,Import,0.348,USD
2024,France,FRA,Australia,AUS,Agricultural & Food Products,Export,0.38,USD
2024,France,FRA,Australia,AUS,Agricultural & Food Products,Import,0.827,USD
2024,France,FRA,Australia,AUS,Metals & Metal Products,Export,0.353,USD
2024,France,FRA,Australia,AUS,Metals & Metal Products,Import,1.218,USD
2024,France,FRA,Australia,AUS,Textiles & Apparel,Export,0.319,USD
2024,France,FRA,Australia,AUS,Textiles & Apparel,Import,0.434,USD
2024,France,FRA,Australia,AUS,Plastics & Rubber,Export,0.413,USD
2024,France,FRA,Australia,AUS,Plastics & Rubber,Import,0.328,USD
2024,France,FRA,Australia,AUS,Precision Instruments & Medical Devices,Export,0.344,USD
2024,France,FRA,Australia,AUS,Precision Instruments & Medical Devices,Import,0.43,USD
2024,France,FRA,Netherlands,NLD,Machinery & Electrical Equipment,Export,0.541,USD
2024,France,FRA,Netherlands,NLD,Machinery & Electrical Equipment,Import,0.545,USD
2024,France,FRA,Netherlands,NLD,Electronics & Optical Products,Export,0.564,USD
2024,France,FRA,Netherlands,NLD,Electronics & Optical Products,Import,0.589,USD
2024,France,FRA,Netherlands,NLD,Automotive & Transport Vehicles,Export,0.627,USD
2024,France,FRA,Netherlands,NLD,Automotive & Transport Vehicles,Import,0.597,USD
2024,France,FRA,Netherlands,NLD,Mineral Fuels & Petroleum,Export,0.626,USD
2024,France,FRA,Netherlands,NLD,Mineral Fuels & Petroleum,Import,0.601,USD
2024,France,FRA,Netherlands,NLD,Chemicals & Pharmaceuticals,Export,0.436,USD
2024,France,FRA,Netherlands,NLD,Chemicals & Pharmaceuticals,Import,0.451,USD
2024,France,FRA,Netherlands,NLD,Agricultural & Food Products,Export,0.615,USD
2024,France,FRA,Netherlands,NLD,Agricultural & Food Products,Import,0.432,USD
2024,France,FRA,Netherlands,NLD,Metals & Metal Products,Export,0.596,USD
2024,France,FRA,Netherlands,NLD,Metals & Metal Products,Import,0.607,USD
2024,France,FRA,Netherlands,NLD,Textiles & Apparel,Export,0.515,USD
2024,France,FRA,Netherlands,NLD,Textiles & Apparel,Import,0.502,USD
2024,France,FRA,Netherlands,NLD,Plastics & Rubber,Export,0.468,USD
2024,France,FRA,Netherlands,NLD,Plastics & Rubber,Import,0.437,USD
2024,France,FRA,Netherlands,NLD,Precision Instruments & Medical Devices,Export,0.585,USD
2024,France,FRA,Netherlands,NLD,Precision Instruments & Medical Devices,Import,0.442,USD
2024,France,FRA,Mexico,MEX,Machinery & Electrical Equipment,Export,0.531,USD
2024,France,FRA,Mexico,MEX,Machinery & Electrical Equipment,Import,0.414,USD
2024,France,FRA,Mexico,MEX,Electronics & Optical Products,Export,0.504,USD
2024,France,FRA,Mexico,MEX,Electronics & Optical Products,Import,0.371,USD
2024,France,FRA,Mexico,MEX,Automotive & Transport Vehicles,Export,0.457,USD
2024,France,FRA,Mexico,MEX,Automotive & Transport Vehicles,Import,0.424,USD
2024,France,FRA,Mexico,MEX,Mineral Fuels & Petroleum,Export,0.366,USD
2024,France,FRA,Mexico,MEX,Mineral Fuels & Petroleum,Import,0.479,USD
2024,France,FRA,Mexico,MEX,Chemicals & Pharmaceuticals,Export,0.531,USD
2024,France,FRA,Mexico,MEX,Chemicals & Pharmaceuticals,Import,0.363,USD
2024,France,FRA,Mexico,MEX,Agricultural & Food Products,Export,0.41,USD
2024,France,FRA,Mexico,MEX,Agricultural & Food Products,Import,0.488,USD
2024,France,FRA,Mexico,MEX,Metals & Metal Products,Export,0.518,USD
2024,France,FRA,Mexico,MEX,Metals & Metal Products,Import,0.395,USD
2024,France,FRA,Mexico,MEX,Textiles & Apparel,Export,0.373,USD
2024,France,FRA,Mexico,MEX,Textiles & Apparel,Import,0.362,USD
2024,France,FRA,Mexico,MEX,Plastics & Rubber,Export,0.4,USD
2024,France,FRA,Mexico,MEX,Plastics & Rubber,Import,0.374,USD
2024,France,FRA,Mexico,MEX,Precision Instruments & Medical Devices,Export,0.426,USD
2024,France,FRA,Mexico,MEX,Precision Instruments & Medical Devices,Import,0.44,USD
2024,France,FRA,Saudi Arabia,SAU,Machinery & Electrical Equipment,Export,0.305,USD
2024,France,FRA,Saudi Arabia,SAU,Machinery & Electrical Equipment,Import,0.263,USD
2024,France,FRA,Saudi Arabia,SAU,Electronics & Optical Products,Export,0.303,USD
2024,France,FRA,Saudi Arabia,SAU,Electronics & Optical Products,Import,0.247,USD
2024,France,FRA,Saudi Arabia,SAU,Automotive & Transport Vehicles,Export,0.275,USD
2024,France,FRA,Saudi Arabia,SAU,Automotive & Transport Vehicles,Import,0.291,USD
2024,France,FRA,Saudi Arabia,SAU,Mineral Fuels & Petroleum,Export,0.261,USD
2024,France,FRA,Saudi Arabia,SAU,Mineral Fuels & Petroleum,Import,1.557,USD
2024,France,FRA,Saudi Arabia,SAU,Chemicals & Pharmaceuticals,Export,0.271,USD
2024,France,FRA,Saudi Arabia,SAU,Chemicals & Pharmaceuticals,Import,0.407,USD
2024,France,FRA,Saudi Arabia,SAU,Agricultural & Food Products,Export,0.304,USD
2024,France,FRA,Saudi Arabia,SAU,Agricultural & Food Products,Import,0.305,USD
2024,France,FRA,Saudi Arabia,SAU,Metals & Metal Products,Export,0.325,USD
2024,France,FRA,Saudi Arabia,SAU,Metals & Metal Products,Import,0.251,USD
2024,France,FRA,Saudi Arabia,SAU,Textiles & Apparel,Export,0.256,USD
2024,France,FRA,Saudi Arabia,SAU,Textiles & Apparel,Import,0.286,USD
2024,France,FRA,Saudi Arabia,SAU,Plastics & Rubber,Export,0.297,USD
2024,France,FRA,Saudi Arabia,SAU,Plastics & Rubber,Import,0.299,USD
2024,France,FRA,Saudi Arabia,SAU,Precision Instruments & Medical Devices,Export,0.329,USD
2024,France,FRA,Saudi Arabia,SAU,Precision Instruments & Medical Devices,Import,0.246,USD
